Probe	"Mix A (0% Jurkat, 0% tumor)"	"Mix B (0% Jurkat, 0% tumor)"	"Mix C (0% Jurkat, 0% tumor)"	"Mix D (0% Jurkat, 0% tumor)"	"Mix E (0% Jurkat, 0% tumor)"	"Mix A (0.5% Jurkat, 0% tumor)"	"Mix B (0.5% Jurkat, 0% tumor)"	"Mix C (0.5% Jurkat, 0% tumor)"	"Mix D (0.5% Jurkat, 0% tumor)"	"Mix E (0.5% Jurkat, 0% tumor)"	"Mix A (0.75% Jurkat, 0% tumor)"	"Mix B (0.75% Jurkat, 0% tumor)"	"Mix C (0.75% Jurkat, 0% tumor)"	"Mix D (0.75% Jurkat, 0% tumor)"	"Mix E (0.75% Jurkat, 0% tumor)"	"Mix A (1% Jurkat, 0% tumor)"	"Mix B (1% Jurkat, 0% tumor)"	"Mix C (1% Jurkat, 0% tumor)"	"Mix D (1% Jurkat, 0% tumor)"	"Mix E (1% Jurkat, 0% tumor)"	"Mix A (2.5% Jurkat, 0% tumor)"	"Mix B (2.5% Jurkat, 0% tumor)"	"Mix C (2.5% Jurkat, 0% tumor)"	"Mix D (2.5% Jurkat, 0% tumor)"	"Mix E (2.5% Jurkat, 0% tumor)"	"Mix A (5% Jurkat, 0% tumor)"	"Mix B (5% Jurkat, 0% tumor)"	"Mix C (5% Jurkat, 0% tumor)"	"Mix D (5% Jurkat, 0% tumor)"	"Mix E (5% Jurkat, 0% tumor)"	"Mix A (7.5% Jurkat, 0% tumor)"	"Mix B (7.5% Jurkat, 0% tumor)"	"Mix C (7.5% Jurkat, 0% tumor)"	"Mix D (7.5% Jurkat, 0% tumor)"	"Mix E (7.5% Jurkat, 0% tumor)"	"Mix A (10% Jurkat, 0% tumor)"	"Mix B (10% Jurkat, 0% tumor)"	"Mix C (10% Jurkat, 0% tumor)"	"Mix D (10% Jurkat, 0% tumor)"	"Mix E (10% Jurkat, 0% tumor)"	"Mix A (0% Jurkat, 30% tumor)"	"Mix B (0% Jurkat, 30% tumor)"	"Mix C (0% Jurkat, 30% tumor)"	"Mix D (0% Jurkat, 30% tumor)"	"Mix E (0% Jurkat, 30% tumor)"	"Mix A (0.5% Jurkat, 30% tumor)"	"Mix B (0.5% Jurkat, 30% tumor)"	"Mix C (0.5% Jurkat, 30% tumor)"	"Mix D (0.5% Jurkat, 30% tumor)"	"Mix E (0.5% Jurkat, 30% tumor)"	"Mix A (0.75% Jurkat, 30% tumor)"	"Mix B (0.75% Jurkat, 30% tumor)"	"Mix C (0.75% Jurkat, 30% tumor)"	"Mix D (0.75% Jurkat, 30% tumor)"	"Mix E (0.75% Jurkat, 30% tumor)"	"Mix A (1% Jurkat, 30% tumor)"	"Mix B (1% Jurkat, 30% tumor)"	"Mix C (1% Jurkat, 30% tumor)"	"Mix D (1% Jurkat, 30% tumor)"	"Mix E (1% Jurkat, 30% tumor)"	"Mix A (2.5% Jurkat, 30% tumor)"	"Mix B (2.5% Jurkat, 30% tumor)"	"Mix C (2.5% Jurkat, 30% tumor)"	"Mix D (2.5% Jurkat, 30% tumor)"	"Mix E (2.5% Jurkat, 30% tumor)"	"Mix A (5% Jurkat, 30% tumor)"	"Mix B (5% Jurkat, 30% tumor)"	"Mix C (5% Jurkat, 30% tumor)"	"Mix D (5% Jurkat, 30% tumor)"	"Mix E (5% Jurkat, 30% tumor)"	"Mix A (7.5% Jurkat, 30% tumor)"	"Mix B (7.5% Jurkat, 30% tumor)"	"Mix C (7.5% Jurkat, 30% tumor)"	"Mix D (7.5% Jurkat, 30% tumor)"	"Mix E (7.5% Jurkat, 30% tumor)"	"Mix A (10% Jurkat, 30% tumor)"	"Mix B (10% Jurkat, 30% tumor)"	"Mix C (10% Jurkat, 30% tumor)"	"Mix D (10% Jurkat, 30% tumor)"	"Mix E (10% Jurkat, 30% tumor)"	"Mix A (0% Jurkat, 60% tumor)"	"Mix B (0% Jurkat, 60% tumor)"	"Mix C (0% Jurkat, 60% tumor)"	"Mix D (0% Jurkat, 60% tumor)"	"Mix E (0% Jurkat, 60% tumor)"	"Mix A (0.5% Jurkat, 60% tumor)"	"Mix B (0.5% Jurkat, 60% tumor)"	"Mix C (0.5% Jurkat, 60% tumor)"	"Mix D (0.5% Jurkat, 60% tumor)"	"Mix E (0.5% Jurkat, 60% tumor)"	"Mix A (0.75% Jurkat, 60% tumor)"	"Mix B (0.75% Jurkat, 60% tumor)"	"Mix C (0.75% Jurkat, 60% tumor)"	"Mix D (0.75% Jurkat, 60% tumor)"	"Mix E (0.75% Jurkat, 60% tumor)"	"Mix A (1% Jurkat, 60% tumor)"	"Mix B (1% Jurkat, 60% tumor)"	"Mix C (1% Jurkat, 60% tumor)"	"Mix D (1% Jurkat, 60% tumor)"	"Mix E (1% Jurkat, 60% tumor)"	"Mix A (2.5% Jurkat, 60% tumor)"	"Mix B (2.5% Jurkat, 60% tumor)"	"Mix C (2.5% Jurkat, 60% tumor)"	"Mix D (2.5% Jurkat, 60% tumor)"	"Mix E (2.5% Jurkat, 60% tumor)"	"Mix A (5% Jurkat, 60% tumor)"	"Mix B (5% Jurkat, 60% tumor)"	"Mix C (5% Jurkat, 60% tumor)"	"Mix D (5% Jurkat, 60% tumor)"	"Mix E (5% Jurkat, 60% tumor)"	"Mix A (7.5% Jurkat, 60% tumor)"	"Mix B (7.5% Jurkat, 60% tumor)"	"Mix C (7.5% Jurkat, 60% tumor)"	"Mix D (7.5% Jurkat, 60% tumor)"	"Mix E (7.5% Jurkat, 60% tumor)"	"Mix A (10% Jurkat, 60% tumor)"	"Mix B (10% Jurkat, 60% tumor)"	"Mix C (10% Jurkat, 60% tumor)"	"Mix D (10% Jurkat, 60% tumor)"	"Mix E (10% Jurkat, 60% tumor)"	"Mix A (0% Jurkat, 90% tumor)"	"Mix B (0% Jurkat, 90% tumor)"	"Mix C (0% Jurkat, 90% tumor)"	"Mix D (0% Jurkat, 90% tumor)"	"Mix E (0% Jurkat, 90% tumor)"	"Mix A (0.5% Jurkat, 90% tumor)"	"Mix B (0.5% Jurkat, 90% tumor)"	"Mix C (0.5% Jurkat, 90% tumor)"	"Mix D (0.5% Jurkat, 90% tumor)"	"Mix E (0.5% Jurkat, 90% tumor)"	"Mix A (0.75% Jurkat, 90% tumor)"	"Mix B (0.75% Jurkat, 90% tumor)"	"Mix C (0.75% Jurkat, 90% tumor)"	"Mix D (0.75% Jurkat, 90% tumor)"	"Mix E (0.75% Jurkat, 90% tumor)"	"Mix A (1% Jurkat, 90% tumor)"	"Mix B (1% Jurkat, 90% tumor)"	"Mix C (1% Jurkat, 90% tumor)"	"Mix D (1% Jurkat, 90% tumor)"	"Mix E (1% Jurkat, 90% tumor)"	"Mix A (2.5% Jurkat, 90% tumor)"	"Mix B (2.5% Jurkat, 90% tumor)"	"Mix C (2.5% Jurkat, 90% tumor)"	"Mix D (2.5% Jurkat, 90% tumor)"	"Mix E (2.5% Jurkat, 90% tumor)"	"Mix A (5% Jurkat, 90% tumor)"	"Mix B (5% Jurkat, 90% tumor)"	"Mix C (5% Jurkat, 90% tumor)"	"Mix D (5% Jurkat, 90% tumor)"	"Mix E (5% Jurkat, 90% tumor)"	"Mix A (7.5% Jurkat, 90% tumor)"	"Mix B (7.5% Jurkat, 90% tumor)"	"Mix C (7.5% Jurkat, 90% tumor)"	"Mix D (7.5% Jurkat, 90% tumor)"	"Mix E (7.5% Jurkat, 90% tumor)"	"Mix A (10% Jurkat, 90% tumor)"	"Mix B (10% Jurkat, 90% tumor)"	"Mix C (10% Jurkat, 90% tumor)"	"Mix D (10% Jurkat, 90% tumor)"	"Mix E (10% Jurkat, 90% tumor)"
227189_at	955.7185688	2865.696585	1187.64731	1783.463412	242.6045422	951.0531292	2851.481256	1181.822227	1774.659248	241.5046726	948.7204094	2844.373591	1178.909685	1770.257166	240.9547379	946.3876895	2837.265926	1175.997144	1765.855084	240.4048031	932.3913706	2794.619937	1158.521894	1739.442592	237.1051946	909.0641723	2723.543288	1129.396477	1695.421773	231.605847	885.7369741	2652.466639	1100.27106	1651.400954	226.1064994	862.4097758	2581.389991	1071.145643	1607.380134	220.6071518	682.0718276	2019.056439	844.4219467	1261.493218	182.8920089	678.8060198	2009.105708	840.3443883	1255.330303	182.1221002	677.1731159	2004.130343	838.3056091	1252.248845	181.7371459	675.540212	1999.154978	836.26683	1249.167388	181.3521916	665.7427888	1969.302785	824.0341549	1230.678644	179.0424656	649.41375	1919.549131	803.6463632	1199.86407	175.1929223	633.0847112	1869.795477	783.2585714	1169.049497	171.343379	616.7556725	1820.041823	762.8707797	1138.234923	167.4938357	408.4250863	1172.416293	501.1965829	739.5230234	123.1794756	406.5589104	1166.730161	498.8665496	736.0013578	122.7395278	405.6258225	1163.887095	497.7015329	734.2405251	122.5195539	404.6927346	1161.044029	496.5365162	732.4796923	122.29958	399.094207	1143.985633	489.5464162	721.9146957	120.9797366	389.7633277	1115.554974	477.8962495	704.3063679	118.7799976	380.4324484	1087.124315	466.2460828	686.6980402	116.5802585	371.1015691	1058.693655	454.5959161	669.0897125	114.3805195	134.778345	325.7761467	157.9712192	217.5528293	63.46694234	134.311801	324.3546137	157.3887108	216.6724129	63.35695539	134.0785291	323.6438472	157.0974567	216.2322047	63.30196191	133.8452571	322.9330807	156.8062025	215.7919965	63.24696844	132.4456252	318.6684818	155.0586775	213.1507474	62.91700758	130.1129054	311.5608169	152.1461358	208.7486654	62.36707283	127.7801855	304.4531521	149.2335941	204.3465835	61.81713807	125.4474657	297.3454872	146.3210525	199.9445016	61.26720331
227266_s_at	129.0693623	142.0181165	313.934645	177.9966347	362.4446684	141.4574078	154.3414182	325.3983641	190.1400438	373.6658374	147.6514306	160.5030691	331.1302236	196.2117484	379.2764218	153.8454533	166.66472	336.8620831	202.283453	384.8870063	191.0095899	203.6346252	371.2532404	238.7136804	418.5505133	252.9498174	265.2511339	428.5718359	299.4307261	474.6563581	314.8900449	326.8676425	485.8904313	360.1477718	530.762203	376.8302724	388.4841512	543.2090268	420.8648175	586.8680479	93.97989056	103.0440185	223.3855884	128.2289812	257.3426048	102.6515224	111.6703297	231.4101918	136.7293676	265.1974231	106.9873383	115.9834853	235.4224935	140.9795608	269.1248322	111.3231543	120.2966409	239.4347951	145.229754	273.0522414	137.3380498	146.1755746	263.5086052	170.7309132	296.6166962	180.6962091	189.3071306	303.631622	213.2328452	335.8907876	224.0543684	232.4386867	343.7546389	255.7347772	375.164879	267.4125276	275.5702428	383.8776557	298.2367092	414.4389704	58.89041879	64.06992047	132.8365318	78.46132773	152.2405412	63.84563699	68.99924116	137.4220195	83.31869139	156.7290088	66.32324609	71.46390151	139.7147633	85.74737321	158.9732426	68.80085519	73.92856185	142.0075071	88.17605504	161.2174764	83.6665098	88.71652394	155.76397	102.748146	174.6828792	108.4426008	113.3631274	178.6914082	127.0349643	197.1252171	133.2186918	138.0097309	201.6188464	151.3217826	219.5675551	157.9947828	162.6563343	224.5462846	175.6086009	242.009893	23.80094702	25.09582244	42.28747529	28.69367426	47.13847763	25.03975157	26.32815262	43.4338472	29.90801517	48.26059453	25.65915385	26.9443177	44.00703315	30.51518563	48.82165298	26.27855613	27.56048279	44.58021911	31.12235609	49.38271142	29.99496978	31.25747331	48.01933483	34.76537883	52.74906212	36.18899253	37.41912418	53.75119438	40.8370834	58.35964661	42.38301528	43.58077504	59.48305393	46.90878797	63.97023109	48.57703803	49.74242591	65.21491347	52.98049255	69.58081558
227347_x_at	51.16926726	58.78807502	61.85544963	56.77781481	61.0102539	61.76522443	69.34593815	72.39797588	67.34572924	71.55700613	67.06320302	74.62486971	77.66923901	72.62968646	76.83038225	72.3611816	79.90380128	82.94050214	77.91364367	82.10375837	104.1490531	111.5773907	114.5680809	109.617387	113.7440151	157.1288389	164.3667063	167.2807122	162.4569591	166.4777763	210.1086248	217.156022	219.9933435	215.2965313	219.2115374	263.0884106	269.9453376	272.7059748	268.1361034	271.9452986	234.0951433	239.4283088	241.575471	238.0211266	240.983834	241.5123134	246.818813	248.9552394	245.4186667	248.3665605	245.2208984	250.5140651	252.6451236	249.1174368	252.0579238	248.9294834	254.2093171	256.3350078	252.8162068	255.7492871	271.1809934	276.3808297	278.4743129	275.0088271	277.8974668	308.2668435	313.3333507	315.3731548	311.9965276	314.8110996	345.3526936	350.2858716	352.2719967	348.9842281	351.7247325	382.4385437	387.2383926	389.1708386	385.9719287	388.6383653	417.0210194	420.0685425	421.2954924	419.2644384	420.9574141	421.2594023	424.2916878	425.5125029	423.4916042	425.176115	423.3785937	426.4032604	427.6210081	425.6051871	427.2854654	425.4977852	428.514833	429.7295134	427.71877	429.3948159	438.2129338	441.1842688	442.3805449	440.4002673	442.0509185	459.4048481	462.299995	463.4655974	461.5360962	463.144423	480.5967624	483.4157213	484.5506499	482.671925	484.2379275	501.7886768	504.5314476	505.6357024	503.8077539	505.331432	599.9468955	600.7087763	601.0155137	600.5077503	600.9309942	601.0064912	601.7645626	602.0697664	601.5645417	601.9856694	601.5362891	602.2924557	602.5968927	602.0929374	602.513007	602.0660869	602.8203489	603.124019	602.6213331	603.0403446	605.2448741	605.9877078	606.2867769	605.7917075	606.2043703	610.5428527	611.2666394	611.55804	611.0756647	611.4777464	615.8408312	616.545571	616.8293031	616.3596219	616.7511225	621.1388098	621.8245025	622.1005662	621.6435791	622.0244986
227371_at	469.5226307	157.887228	159.4799859	270.1401769	232.1199169	467.2618253	157.1845995	158.7693937	268.8762837	231.046125	466.1314225	156.8332853	158.4140976	268.2443371	230.5092291	465.0010198	156.4819711	158.0588015	267.6123906	229.9723331	458.2186035	154.3740858	155.9270248	263.820711	226.7509575	446.9145762	150.8609436	152.3740637	257.5012451	221.3819981	435.610549	147.3478014	148.8211025	251.1817792	216.0130387	424.3065217	143.8346592	145.2681414	244.8623133	210.6440793	744.4608421	526.3160601	527.4309907	604.8931244	578.2789424	742.8782782	525.8242202	526.9335761	604.0083992	577.5272881	742.0869963	525.5783003	526.6848689	603.5660366	577.1514609	741.2957144	525.3323803	526.4361616	603.1236739	576.7756337	736.548023	523.8568606	524.9439179	600.4694983	574.5206708	728.6352039	521.3976611	522.4568451	596.0458721	570.7623992	720.7223848	518.9384615	519.9697723	591.622246	567.0041276	712.8095657	516.479262	517.4826995	587.1986198	563.245856	1019.399053	894.7448923	895.3819955	939.6460719	924.4379679	1018.494731	894.4638409	895.0977586	939.1405146	924.0084511	1018.04257	894.3233152	894.9556401	938.887736	923.7936927	1017.590409	894.1827895	894.8135217	938.6349573	923.5789344	1014.877442	893.3396354	893.960811	937.1182855	922.2903841	1010.355832	891.9343785	892.5396266	934.5904991	920.1428003	1005.834221	890.5291217	891.1184421	932.0627128	917.9952166	1001.31261	889.1238648	889.6972577	929.5349264	915.8476328	1294.337265	1263.173724	1263.333	1274.399019	1270.596993	1294.111184	1263.103462	1263.261941	1274.27263	1270.489614	1293.998144	1263.06833	1263.226411	1274.209435	1270.435925	1293.885104	1263.033199	1263.190882	1274.146241	1270.382235	1293.206862	1262.82241	1262.977704	1273.767073	1270.060097	1292.076459	1262.471096	1262.622408	1273.135126	1269.523201	1290.946057	1262.119782	1262.267112	1272.50318	1268.986306	1289.815654	1261.768468	1261.911816	1271.871233	1268.44941
227372_s_at	1018.197668	308.1150445	351.4497082	573.2742253	528.8610463	1013.142795	306.6105851	349.7285754	570.44397	526.2528569	1010.615359	305.8583554	348.868009	569.0288423	524.9487622	1008.087923	305.1061257	348.0074427	567.6137147	523.6446675	992.9233051	300.5927474	342.8440444	559.1229487	515.8200991	967.6489424	293.0704503	334.2383807	544.971672	502.779152	942.3745797	285.5481531	325.632717	530.8203953	489.7382048	917.1002169	278.025856	317.0270532	516.6691187	476.6972576	2240.696955	1743.639119	1773.973384	1929.250546	1898.16132	2237.158545	1742.585997	1772.768591	1927.269367	1896.335588	2235.389339	1742.059437	1772.166194	1926.278777	1895.422721	2233.620134	1741.532876	1771.563798	1925.288188	1894.509855	2223.004901	1738.373511	1767.949419	1919.344652	1889.032657	2205.312847	1733.107903	1761.925454	1909.438758	1879.903994	2187.620794	1727.842295	1755.90149	1899.532865	1870.775331	2169.92874	1722.576687	1749.877525	1889.626971	1861.646668	3463.196243	3179.163193	3196.497059	3285.226866	3267.461594	3461.174294	3178.56141	3195.808606	3284.094764	3266.418318	3460.163319	3178.260518	3195.464379	3283.528713	3265.89668	3459.152345	3177.959626	3195.120153	3282.962661	3265.375043	3453.086498	3176.154275	3193.054793	3279.566355	3262.245215	3442.976753	3173.145356	3189.612528	3273.905844	3257.028836	3432.867007	3170.136437	3186.170262	3268.245334	3251.812458	3422.757262	3167.127518	3182.727997	3262.584823	3246.596079	4685.69553	4614.687268	4619.020734	4641.203186	4636.761868	4685.190043	4614.536822	4618.848621	4640.92016	4636.501049	4684.937299	4614.461599	4618.762564	4640.778648	4636.37064	4684.684556	4614.386376	4618.676508	4640.637135	4636.24023	4683.168094	4613.935038	4618.160168	4639.788058	4635.457773	4680.640658	4613.182808	4617.299601	4638.372931	4634.153679	4678.113221	4612.430579	4616.439035	4636.957803	4632.849584	4675.585785	4611.678349	4615.578469	4635.542675	4631.545489
227623_at	731.8610042	223.821445	240.3460024	410.1117977	362.9393119	728.2785628	222.7792015	239.2211361	408.1381024	361.201479	726.4873422	222.2580797	238.6587029	407.1512548	360.3325626	724.6961215	221.7369579	238.0962698	406.1644071	359.4636461	713.9487975	218.6102273	234.7216708	400.2433212	354.2501475	696.0365909	213.3990096	229.0973392	390.3748447	345.5609831	678.1243842	208.187792	223.4730076	380.5063682	336.8718188	660.2121775	202.9765743	217.8486759	370.6378917	328.1826544	519.4072139	163.7795225	175.3467127	294.1827694	261.1620293	516.899505	163.049952	174.5593063	292.8011827	259.9455463	515.6456505	162.6851668	174.1656031	292.1103894	259.3373048	514.3917961	162.3203816	173.7718998	291.419596	258.7290633	506.8686693	160.1316701	171.4096806	287.2748359	255.0796143	494.3301246	156.4838178	167.4726484	280.3669023	248.9971992	481.7915799	152.8359654	163.5356163	273.4589688	242.9147842	469.2530353	149.188113	159.5985842	266.5510352	236.8323691	306.9534237	103.7376	110.347423	178.2537411	159.3847468	305.5204472	103.3207026	109.8974765	177.464263	158.6896136	304.8039589	103.1122539	109.6725032	177.0695239	158.342047	304.0874706	102.9038052	109.4475299	176.6747849	157.9944805	299.788541	101.653113	108.0976903	174.3063505	155.909081	292.6236584	99.56862588	105.8479577	170.3589599	152.4334153	285.4587757	97.48413881	103.598225	166.4115693	148.9577495	278.293893	95.39965173	101.3484924	162.4641787	145.4820838	94.49963345	43.69567754	45.34813328	62.32471281	57.60746422	94.14138932	43.59145318	45.23564665	62.12734328	57.43368094	93.96226726	43.53934101	45.17940333	62.02865852	57.34678929	93.78314519	43.48722883	45.12316001	61.92997375	57.25989765	92.70841279	43.17455577	44.78570012	61.33786516	56.73854779	90.91719212	42.653434	44.22326695	60.35101751	55.86963135	89.12597146	42.13231223	43.66083379	59.36416986	55.00071492	87.33475079	41.61119046	43.09840063	58.37732221	54.13179848
227671_at	3215.098256	1003.881387	1080.759648	1815.872049	1615.825787	3199.50812	999.3473354	1075.841205	1807.278044	1608.232013	3191.713052	997.0803096	1073.381984	1802.981042	1604.435126	3183.917984	994.8132838	1070.922762	1798.684039	1600.638239	3137.147576	981.211129	1056.167433	1772.902024	1577.856919	3059.196896	958.5408709	1031.575219	1729.932	1539.88805	2981.246216	935.8706128	1006.983004	1686.961975	1501.919182	2903.295536	913.2003547	982.3907895	1643.99195	1463.950314	2255.687602	707.8357937	761.6505764	1276.229257	1136.196873	2244.774507	704.6619576	758.2076664	1270.213454	1130.881232	2239.317959	703.0750395	756.4862113	1267.205552	1128.223411	2233.861411	701.4881215	754.7647563	1264.19765	1125.56559	2201.122126	691.9666131	744.4360262	1246.15024	1109.618666	2146.55665	676.0974324	727.2214759	1216.071223	1083.040458	2091.991174	660.2282517	710.0069257	1185.992205	1056.46225	2037.425698	644.359071	692.7923755	1155.913188	1029.884043	1296.276948	411.7902004	442.5415048	736.5864652	656.5679602	1290.040893	409.9765797	440.5741276	733.1488632	653.5304508	1286.922866	409.0697694	439.590439	731.4300622	652.011696	1283.804839	408.1629591	438.6067504	729.7112612	650.4929413	1265.096676	402.7220971	432.7046189	719.3984553	641.380413	1233.916404	393.6539939	422.8677331	702.2104455	626.1928657	1202.736132	384.5858907	413.0308472	685.0224356	611.0053185	1171.55586	375.5177874	403.1939614	667.8344257	595.8177713	336.8662939	115.7446071	123.4324332	196.9436732	176.939047	335.3072803	115.2912019	122.9405889	196.0842728	176.1796696	334.5277735	115.0644993	122.6946667	195.6545725	175.799981	333.7482667	114.8377967	122.4487446	195.2248723	175.4202923	329.0712259	113.4775812	120.9732117	192.6466708	173.1421602	321.276158	111.2105554	118.5139902	188.3496683	169.3452734	313.48109	108.9435296	116.0547688	184.0526659	165.5483866	305.686022	106.6765038	113.5955473	179.7556634	161.7514998
227742_at	6379.326028	1932.815981	2217.634817	3596.413138	3332.610232	6347.529315	1923.251818	2206.64656	3578.53099	3316.047098	6331.630959	1918.469737	2201.152432	3569.589915	3307.765531	6315.732603	1913.687656	2195.658304	3560.648841	3299.483964	6220.342465	1884.995169	2162.693534	3507.002397	3249.794564	6061.358902	1837.174358	2107.752252	3417.591657	3166.978896	5902.37534	1789.353546	2052.81097	3328.180917	3084.163228	5743.391777	1741.532735	1997.869687	3238.770176	3001.347561	4467.129676	1354.572643	1553.945829	2519.090653	2334.428619	4444.871977	1347.87773	1546.254049	2506.57315	2322.834425	4433.743128	1344.530273	1542.408159	2500.314398	2317.037329	4422.614279	1341.182816	1538.56227	2494.055646	2311.240232	4355.841182	1321.098075	1515.486931	2456.503135	2276.457652	4244.552688	1287.623507	1477.028033	2393.915617	2218.486684	4133.264195	1254.148939	1438.569136	2331.328098	2160.515717	4021.975701	1220.674371	1400.110238	2268.74058	2102.544749	2554.933325	776.3293059	890.2568404	1441.768169	1336.247006	2542.21464	772.503641	885.8615378	1434.615309	1329.621753	2535.855297	770.5908085	883.6638865	1431.03888	1326.309126	2529.495955	768.6779761	881.4662352	1427.46245	1322.996499	2491.3399	757.2009813	868.2803275	1406.003873	1303.120739	2427.746475	738.0726567	846.3038145	1370.239576	1269.994472	2364.15305	718.9443322	824.3273016	1334.47528	1236.868205	2300.559625	699.8160076	802.3507887	1298.710984	1203.741938	642.7369733	198.0859686	226.5678522	364.4456843	338.0653937	639.557302	197.1295523	225.4690266	362.6574695	336.4090803	637.9674664	196.6513442	224.9196137	361.7633621	335.5809236	636.3776308	196.1731361	224.3702009	360.8692547	334.752767	626.838617	193.3038874	221.073724	355.5046102	329.7838269	610.9402608	188.5218063	215.5795957	346.5635362	321.5022601	595.0419045	183.7397251	210.0854675	337.6224622	313.2206934	579.1435482	178.957644	204.5913393	328.6813881	304.9391266
227812_at	683.6810776	216.56721	261.7384934	394.9350711	383.4379299	680.3157602	215.537462	260.4828889	393.0134838	381.5738282	678.6331015	215.0225879	259.8550866	392.0526901	380.6417774	676.9504428	214.5077139	259.2272844	391.0918964	379.7097265	666.8544906	211.4184698	255.460471	385.3271343	374.1174216	650.0279037	206.2697295	249.1824487	375.7191975	364.7969133	633.2013167	201.1209892	242.9044263	366.1112607	355.4764051	616.3747298	195.972249	236.626404	356.503324	346.1558968	583.431118	256.4514107	288.0713091	381.3089135	373.2609146	581.0753959	255.7305871	287.1923859	379.9638024	371.9560435	579.8975348	255.3701753	286.7529244	379.2912468	371.3036079	578.7196737	255.0097635	286.3134628	378.6186912	370.6511723	571.6525072	252.8472926	283.6766934	374.5833578	366.7365588	559.8738963	249.2431744	279.2820778	367.857802	360.2122031	548.0952854	245.6390562	274.8874621	361.1322462	353.6878473	536.3166746	242.034938	270.4928465	354.4066905	347.1634915	483.1811585	296.3356115	314.4041248	367.6827559	363.0838994	481.8350315	295.9237122	313.901883	366.914121	362.3382587	481.161968	295.7177626	313.6507621	366.5298035	361.9654384	480.4889046	295.511813	313.3996412	366.145486	361.5926181	476.4505237	294.2761154	311.8929159	363.8395812	359.3556961	469.7198889	292.2166192	309.3817069	359.9964065	355.6274928	462.9892541	290.1571231	306.870498	356.1532317	351.8992895	456.2586194	288.097627	304.359289	352.310057	348.1710862	382.9311989	336.2198122	340.7369405	354.0565983	352.9068842	382.5946672	336.1168374	340.6113801	353.8644396	352.720474	382.4264013	336.06535	340.5485998	353.7683602	352.6272689	382.2581355	336.0138626	340.4858196	353.6722808	352.5340638	381.2485402	335.7049382	340.1091383	353.0958046	351.9748333	379.5658815	335.1900641	339.481336	352.1350109	351.0427825	377.8832228	334.6751901	338.8535338	351.1742173	350.1107317	376.2005642	334.1603161	338.2257316	350.2134236	349.1786809
227834_at	65.54417003	165.8328798	81.52085107	109.9049004	33.03686692	65.29256637	165.0798325	81.189364	109.4314931	32.94779977	65.16676453	164.7033089	81.02362047	109.1947894	32.9032662	65.0409627	164.3267853	80.85787693	108.9580858	32.85873262	64.28615171	162.0676437	79.86341572	107.5378638	32.59153118	63.02813338	158.3024076	78.20598037	105.1708272	32.14619543	61.77011505	154.5371715	76.54854502	102.8037906	31.70085968	60.51209673	150.7719355	74.89110967	100.4367541	31.25552393	56.57214583	126.7742426	67.75582256	87.62465709	33.81703366	56.39602327	126.2471096	67.52378161	87.29327197	33.75468665	56.30796198	125.9835431	67.40776114	87.1275794	33.72351315	56.2199007	125.7199765	67.29174066	86.96188684	33.69233965	55.691533	124.1385774	66.59561781	85.96773148	33.50529863	54.81092018	121.5029121	65.43541307	84.31080587	33.19356361	53.93030735	118.8672469	64.27520832	82.65388026	32.88182859	53.04969452	116.2315816	63.11500358	80.99695465	32.57009356	47.60012163	87.71560552	53.99079405	65.34441378	34.59720039	47.49948017	87.41438664	53.85819922	65.15505085	34.56157353	47.44915943	87.26377719	53.79190181	65.06036939	34.5437601	47.3988387	87.11316775	53.72560439	64.96568793	34.52594667	47.0969143	86.20951109	53.32781991	64.39759915	34.41906609	46.59370697	84.70341667	52.66484577	63.45078451	34.24093179	46.09049964	83.19732224	52.00187163	62.50396988	34.06279749	45.58729231	81.69122781	51.33889749	61.55715524	33.88466319	38.62809744	48.65696841	40.22576554	43.06417047	35.37736712	38.60293707	48.58166369	40.19261683	43.01682974	35.36846041	38.59035689	48.54401133	40.17604248	42.99315937	35.36400705	38.5777767	48.50635896	40.15946813	42.96948901	35.35955369	38.5022956	48.2804448	40.060022	42.82746681	35.33283355	38.37649377	47.90392119	39.89427847	42.59076315	35.28829997	38.25069194	47.52739759	39.72853493	42.3540595	35.2437664	38.1248901	47.15087398	39.5627914	42.11735584	35.19923283
